playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,IP,FIP,WHIP
colonba01,2017,1,ATL,NL,2,8,13,13,0,0,0,NULL,92,57,11,20,42,NULL,8.14,0,NULL,1,0,299,NULL,66,NULL,NULL,NULL,63,5.090,1.778
colonba01,2017,2,MIN,AL,5,6,15,15,1,0,0,NULL,100,46,17,15,47,NULL,5.18,0,NULL,0,1,349,NULL,46,NULL,NULL,NULL,80,5.310,1.438
conlead01,2017,1,MIA,NL,8,8,22,20,0,0,0,NULL,114,70,19,42,72,NULL,6.14,4,NULL,8,0,463,NULL,74,NULL,NULL,NULL,102,5.620,1.519
corbipa01,2017,1,ARI,NL,14,13,33,32,0,0,0,NULL,208,85,26,61,178,NULL,4.03,8,NULL,3,0,826,NULL,97,NULL,NULL,NULL,189,4.080,1.418
cosarja01,2017,1,SDP,NL,0,2,7,6,0,0,0,NULL,26,13,0,19,15,NULL,4.88,0,NULL,2,1,114,NULL,15,NULL,NULL,NULL,24,4.530,1.875
cottojh01,2017,1,OAK,AL,9,10,24,24,0,0,0,NULL,133,80,28,53,105,NULL,5.58,1,NULL,4,2,566,NULL,91,NULL,NULL,NULL,129,5.680,1.442
couloda01,2017,1,OAK,AL,2,2,72,0,0,0,0,NULL,46,20,4,22,39,NULL,3.48,1,NULL,4,0,219,NULL,22,NULL,NULL,NULL,51,4.160,1.316
coveydy01,2017,1,CHW,AL,0,7,18,12,0,0,0,NULL,83,60,20,34,41,NULL,7.71,1,NULL,1,1,309,NULL,60,NULL,NULL,NULL,70,7.200,1.671
crichst01,2017,1,BAL,AL,0,0,8,0,0,0,0,NULL,26,11,2,4,8,NULL,8.03,0,NULL,0,1,62,NULL,11,NULL,NULL,NULL,12,4.940,2.432
crickky01,2017,1,SFG,NL,0,0,30,0,0,0,0,NULL,22,11,2,17,28,NULL,3.06,1,NULL,1,0,134,NULL,13,NULL,NULL,NULL,32,3.900,1.206
crockky01,2017,1,CLE,AL,0,0,4,0,0,0,0,NULL,4,2,0,1,2,NULL,10.8,0,NULL,1,0,11,NULL,2,NULL,NULL,NULL,1,4.360,3.000
cuetojo01,2017,1,SFG,NL,8,8,25,25,0,0,0,NULL,160,74,22,53,136,NULL,4.52,2,NULL,8,1,648,NULL,77,NULL,NULL,NULL,147,4.500,1.446
cuevawi01,2017,1,DET,AL,0,0,1,0,0,0,0,NULL,3,4,0,0,1,NULL,108,0,NULL,1,0,5,NULL,4,NULL,NULL,NULL,0,6.160,9.000
curtijo02,2017,1,MIN,AL,0,0,9,0,0,0,0,NULL,9,8,2,2,10,NULL,8.31,0,NULL,1,0,38,NULL,8,NULL,NULL,NULL,8,4.890,1.269
curtiza01,2017,1,PHI,NL,0,0,3,0,0,0,0,NULL,3,1,0,2,4,NULL,2.45,0,NULL,0,0,15,NULL,1,NULL,NULL,NULL,3,2.610,1.364
curtiza01,2017,2,SEA,AL,0,0,3,0,0,0,0,NULL,3,0,1,1,2,NULL,0,0,NULL,2,0,21,NULL,3,NULL,NULL,NULL,4,7.020,0.857
danisty01,2017,1,CHW,AL,1,0,1,1,0,0,0,NULL,3,0,0,6,6,NULL,0,0,NULL,0,0,23,NULL,0,NULL,NULL,NULL,5,4.360,1.800
darviyu01,2017,1,LAD,NL,4,3,9,9,0,0,0,NULL,44,19,7,13,61,NULL,3.44,1,NULL,1,0,202,NULL,20,NULL,NULL,NULL,49,3.380,1.148
darviyu01,2017,2,TEX,AL,6,9,22,22,0,0,0,NULL,115,61,20,45,148,NULL,4.01,0,NULL,5,1,564,NULL,63,NULL,NULL,NULL,137,3.990,1.168
davieza02,2017,1,MIL,NL,17,9,33,33,0,0,0,NULL,204,83,20,55,124,NULL,3.9,3,NULL,9,0,817,NULL,90,NULL,NULL,NULL,191,4.220,1.354
davisjd01,2017,1,HOU,AL,0,0,2,0,0,0,0,NULL,1,0,0,1,3,NULL,0,0,NULL,0,0,7,NULL,0,NULL,NULL,NULL,1,1.360,1.200
davisro03,2017,1,CIN,NL,1,3,7,6,0,0,0,NULL,38,23,7,14,20,NULL,8.63,0,NULL,1,0,123,NULL,25,NULL,NULL,NULL,24,7.160,2.167
daviswa01,2017,1,CHC,NL,4,2,59,0,0,0,32,NULL,39,15,6,28,79,NULL,2.3,1,NULL,3,0,242,NULL,16,NULL,NULL,NULL,58,3.380,1.142
daytogr01,2017,1,LAD,NL,1,1,29,0,0,0,0,NULL,19,13,5,12,20,NULL,4.94,1,NULL,0,0,102,NULL,13,NULL,NULL,NULL,23,5.740,1.310
degroja01,2017,1,NYM,NL,15,10,31,31,1,0,0,NULL,180,79,28,59,239,NULL,3.53,5,NULL,2,0,827,NULL,87,NULL,NULL,NULL,201,3.500,1.187
dejonch01,2017,1,SEA,AL,0,3,7,4,0,0,0,NULL,31,20,5,13,13,NULL,6.35,0,NULL,0,0,125,NULL,20,NULL,NULL,NULL,28,5.910,1.553
delarru01,2017,1,ARI,NL,0,1,9,0,0,0,0,NULL,7,4,2,4,12,NULL,4.7,1,NULL,0,1,34,NULL,4,NULL,NULL,NULL,7,4.980,1.435
deleojo03,2017,1,TBR,AL,1,0,1,0,0,0,0,NULL,4,3,1,3,2,NULL,10.13,0,NULL,0,0,15,NULL,3,NULL,NULL,NULL,2,9.910,2.625
delgara01,2017,1,ARI,NL,1,2,26,5,0,0,1,NULL,60,25,6,14,60,NULL,3.59,0,NULL,0,0,259,NULL,31,NULL,NULL,NULL,62,3.160,1.181
dermoma01,2017,1,TOR,AL,2,0,23,0,0,0,0,NULL,23,11,6,5,15,NULL,4.43,1,NULL,2,0,95,NULL,13,NULL,NULL,NULL,22,6.250,1.254
descada01,2017,1,ARI,NL,0,0,2,0,0,0,0,NULL,0,0,0,0,0,NULL,0,0,NULL,0,0,6,NULL,0,NULL,NULL,NULL,2,3.160,0.000
despaod01,2017,1,MIA,NL,2,3,18,8,0,0,1,NULL,57,26,3,24,31,NULL,4.01,1,NULL,3,0,254,NULL,31,NULL,NULL,NULL,58,4.150,1.389
devench02,2017,1,HOU,AL,8,5,62,0,0,0,4,NULL,50,24,11,26,100,NULL,2.68,3,NULL,2,0,316,NULL,26,NULL,NULL,NULL,80,3.490,0.942
diazda01,2017,1,HOU,AL,1,1,10,1,0,0,0,NULL,17,13,3,4,20,NULL,9,0,NULL,0,0,58,NULL,14,NULL,NULL,NULL,13,4.000,1.615
diazed04,2017,1,SEA,AL,4,6,66,0,0,0,34,NULL,44,24,10,32,89,NULL,3.27,2,NULL,3,1,278,NULL,28,NULL,NULL,NULL,66,4.020,1.152
diazja01,2017,1,COL,NL,0,0,4,0,0,0,0,NULL,12,5,0,5,2,NULL,9,0,NULL,1,0,30,NULL,6,NULL,NULL,NULL,5,5.960,3.400
diazju03,2017,1,TBR,AL,1,4,31,0,0,0,0,NULL,32,19,4,15,28,NULL,5.7,2,NULL,0,0,136,NULL,20,NULL,NULL,NULL,30,4.520,1.567
diazmi02,2017,1,SDP,NL,1,1,31,3,0,0,0,NULL,44,34,11,25,33,NULL,7.34,0,NULL,3,1,192,NULL,35,NULL,NULL,NULL,41,7.020,1.656
dicker.01,2017,1,ATL,NL,10,10,31,31,0,0,0,NULL,193,90,26,67,136,NULL,4.26,3,NULL,10,2,815,NULL,99,NULL,NULL,NULL,190,4.720,1.368
diekmja01,2017,1,TEX,AL,0,0,11,0,0,0,1,NULL,4,3,1,10,13,NULL,2.53,1,NULL,0,0,45,NULL,3,NULL,NULL,NULL,10,4.750,1.313
doolise01,2017,1,OAK,AL,1,0,23,0,0,0,3,NULL,12,8,3,2,31,NULL,3.38,0,NULL,0,0,79,NULL,8,NULL,NULL,NULL,21,2.360,0.656
doolise01,2017,2,WSN,NL,1,0,30,0,0,0,21,NULL,22,8,2,8,31,NULL,2.4,1,NULL,0,0,118,NULL,10,NULL,NULL,NULL,30,2.760,1.000
drakeol01,2017,1,MIL,NL,3,5,61,0,0,0,1,NULL,57,26,6,22,59,NULL,4.44,2,NULL,0,1,233,NULL,28,NULL,NULL,NULL,52,3.650,1.500
drakeol01,2017,2,BAL,AL,0,0,3,0,0,0,0,NULL,6,3,0,3,3,NULL,8.1,0,NULL,0,0,18,NULL,3,NULL,NULL,NULL,3,4.060,2.700
duensbr01,2017,1,CHC,NL,1,1,68,0,0,0,0,NULL,58,19,6,18,61,NULL,2.74,1,NULL,2,0,257,NULL,19,NULL,NULL,NULL,62,3.410,1.219
duffety01,2017,1,MIN,AL,2,3,56,0,0,0,1,NULL,79,39,9,18,67,NULL,4.94,5,NULL,1,0,310,NULL,41,NULL,NULL,NULL,71,3.720,1.366
duffyda01,2017,1,KCR,AL,9,10,24,24,0,0,0,NULL,143,62,13,41,130,NULL,3.81,0,NULL,4,2,609,NULL,67,NULL,NULL,NULL,146,3.460,1.257
dukeza01,2017,1,STL,NL,1,1,27,0,0,0,0,NULL,13,8,3,6,12,NULL,3.93,2,NULL,2,0,74,NULL,8,NULL,NULL,NULL,18,5.290,1.036
dullry01,2017,1,OAK,AL,2,2,49,0,0,0,0,NULL,37,24,7,16,45,NULL,5.14,1,NULL,3,0,177,NULL,30,NULL,NULL,NULL,42,4.540,1.262
dunnmi01,2017,1,COL,NL,5,1,68,0,0,0,0,NULL,43,25,8,28,57,NULL,4.47,0,NULL,0,0,220,NULL,25,NULL,NULL,NULL,50,4.630,1.411
dygesje01,2017,1,PHI,NL,0,0,15,0,0,0,0,NULL,24,17,5,7,10,NULL,8.35,0,NULL,1,0,86,NULL,17,NULL,NULL,NULL,18,6.920,1.691
dysonsa01,2017,1,SFG,NL,3,4,38,0,0,0,14,NULL,36,17,2,18,27,NULL,4.03,4,NULL,3,1,169,NULL,18,NULL,NULL,NULL,38,4.080,1.421
dysonsa01,2017,2,TEX,AL,1,6,17,0,0,0,0,NULL,31,20,6,12,7,NULL,10.8,3,NULL,0,0,91,NULL,23,NULL,NULL,NULL,16,9.160,2.580
edginjo01,2017,1,NYM,NL,0,1,46,0,0,0,1,NULL,39,15,3,18,27,NULL,3.65,1,NULL,5,1,166,NULL,16,NULL,NULL,NULL,37,4.620,1.541
edwarca01,2017,1,CHC,NL,5,4,73,0,0,0,0,NULL,29,22,6,38,94,NULL,2.98,2,NULL,4,0,262,NULL,22,NULL,NULL,NULL,66,3.400,1.010
eflinza01,2017,1,PHI,NL,1,5,11,11,0,0,0,NULL,79,44,16,12,35,NULL,6.16,0,NULL,5,0,280,NULL,45,NULL,NULL,NULL,64,6.100,1.415
eickhje01,2017,1,PHI,NL,4,8,24,24,0,0,0,NULL,142,67,16,53,118,NULL,4.71,4,NULL,5,1,576,NULL,74,NULL,NULL,NULL,128,4.300,1.523
eliasro01,2017,1,BOS,AL,0,0,1,0,0,0,0,NULL,0,0,0,1,1,NULL,0,0,NULL,0,0,2,NULL,0,NULL,NULL,NULL,0,6.160,3.000
ellinbr02,2017,1,MIA,NL,1,1,42,0,0,0,0,NULL,48,36,7,35,48,NULL,7.25,0,NULL,6,0,219,NULL,39,NULL,NULL,NULL,44,5.800,1.858
ennsdi01,2017,1,MIN,AL,0,0,2,1,0,0,0,NULL,7,3,2,1,2,NULL,6.75,0,NULL,0,0,21,NULL,4,NULL,NULL,NULL,4,9.410,2.000
eschja01,2017,1,SDP,NL,0,0,1,0,0,0,0,NULL,0,0,0,2,0,NULL,0,0,NULL,0,0,2,NULL,0,NULL,NULL,NULL,0,0.001,0.001
espinpa01,2017,1,TEX,AL,0,0,6,0,0,0,0,NULL,6,4,2,2,7,NULL,5.68,0,NULL,0,0,27,NULL,4,NULL,NULL,NULL,6,6.000,1.263
espinpa01,2017,2,MIL,NL,0,0,6,2,0,0,0,NULL,17,12,5,8,13,NULL,6.11,0,NULL,3,0,82,NULL,13,NULL,NULL,NULL,17,7.230,1.415
estevca01,2017,1,COL,NL,5,0,35,0,0,0,0,NULL,39,20,3,14,31,NULL,5.57,2,NULL,1,1,149,NULL,21,NULL,NULL,NULL,32,3.840,1.639
estrama01,2017,1,TOR,AL,10,9,33,33,0,0,0,NULL,186,103,31,71,176,NULL,4.98,0,NULL,2,0,806,NULL,104,NULL,NULL,NULL,186,4.610,1.382
familje01,2017,1,NYM,NL,2,2,26,0,0,0,6,NULL,21,12,1,15,25,NULL,4.38,3,NULL,1,0,111,NULL,14,NULL,NULL,NULL,24,3.600,1.459
fariaja01,2017,1,TBR,AL,5,4,16,14,0,0,0,NULL,71,33,11,31,84,NULL,3.43,0,NULL,5,0,357,NULL,35,NULL,NULL,NULL,86,4.120,1.177
farmebu01,2017,1,DET,AL,5,5,11,11,0,0,0,NULL,55,36,9,20,49,NULL,6.75,0,NULL,4,0,219,NULL,38,NULL,NULL,NULL,48,5.050,1.563
farquda01,2017,1,CHW,AL,2,0,15,0,0,0,0,NULL,11,7,1,6,12,NULL,4.4,0,NULL,0,0,61,NULL,7,NULL,NULL,NULL,14,3.650,1.186
farquda01,2017,2,TBR,AL,2,2,37,0,0,0,0,NULL,28,16,2,22,33,NULL,4.11,4,NULL,4,0,154,NULL,16,NULL,NULL,NULL,35,4.240,1.429
farrelu01,2017,1,CIN,NL,0,0,9,0,0,0,0,NULL,5,3,1,7,7,NULL,2.61,0,NULL,0,0,43,NULL,3,NULL,NULL,NULL,10,5.090,1.161
farrelu01,2017,2,KCR,AL,0,0,1,1,0,0,0,NULL,7,5,1,3,2,NULL,16.88,0,NULL,0,0,18,NULL,5,NULL,NULL,NULL,2,9.910,3.750
feddeer01,2017,1,WSN,NL,0,1,3,3,0,0,0,NULL,25,16,5,8,15,NULL,9.39,2,NULL,1,0,76,NULL,16,NULL,NULL,NULL,15,7.200,2.152
feldmsc01,2017,1,CIN,NL,7,7,21,21,1,1,0,NULL,116,59,21,35,93,NULL,4.77,2,NULL,6,0,472,NULL,62,NULL,NULL,NULL,111,5.040,1.356
felizmi01,2017,1,HOU,AL,4,2,46,0,0,0,0,NULL,53,30,8,22,70,NULL,5.63,1,NULL,0,0,218,NULL,31,NULL,NULL,NULL,48,3.780,1.563
felizne01,2017,1,KCR,AL,1,0,20,0,0,0,0,NULL,17,10,1,8,16,NULL,4.74,0,NULL,1,0,81,NULL,11,NULL,NULL,NULL,19,3.580,1.316
felizne01,2017,2,MIL,NL,1,5,29,0,0,0,8,NULL,23,18,8,15,21,NULL,6,2,NULL,0,0,115,NULL,22,NULL,NULL,NULL,27,7.120,1.407
ferreje01,2017,1,DET,AL,0,0,11,0,0,0,0,NULL,17,7,2,5,6,NULL,6.75,1,NULL,0,0,49,NULL,7,NULL,NULL,NULL,9,6.270,2.357
fieldjo03,2017,1,LAD,NL,5,0,57,0,0,0,2,NULL,40,18,10,15,60,NULL,2.84,1,NULL,1,1,223,NULL,19,NULL,NULL,NULL,57,4.180,0.965
fienca01,2017,1,PHI,NL,0,1,4,0,0,0,0,NULL,14,7,2,2,4,NULL,10.5,2,NULL,0,0,33,NULL,7,NULL,NULL,NULL,6,7.160,2.667
fienca01,2017,2,SEA,AL,0,0,6,0,0,0,0,NULL,9,10,3,4,6,NULL,15,0,NULL,0,0,29,NULL,10,NULL,NULL,NULL,6,9.660,2.167
fiersmi01,2017,1,HOU,AL,8,10,29,28,0,0,0,NULL,157,89,32,62,146,NULL,5.22,0,NULL,13,1,671,NULL,95,NULL,NULL,NULL,153,5.430,1.428
finnebr01,2017,1,CIN,NL,1,1,4,4,0,0,0,NULL,9,6,1,13,16,NULL,4.15,0,NULL,0,0,59,NULL,6,NULL,NULL,NULL,13,4.700,1.692
fistedo01,2017,1,BOS,AL,5,9,18,15,1,0,0,NULL,87,49,9,38,83,NULL,4.88,3,NULL,3,1,392,NULL,55,NULL,NULL,NULL,90,3.980,1.384
flaheja01,2017,1,STL,NL,0,2,6,5,0,0,0,NULL,23,15,4,10,20,NULL,6.33,1,NULL,1,0,94,NULL,15,NULL,NULL,NULL,21,5.270,1.547
flexech01,2017,1,NYM,NL,3,6,14,9,0,0,0,NULL,62,42,11,35,36,NULL,7.88,0,NULL,2,0,233,NULL,44,NULL,NULL,NULL,48,6.950,2.021
florody01,2017,1,CHC,NL,0,0,3,0,0,0,0,NULL,15,7,2,2,6,NULL,6.52,0,NULL,1,0,45,NULL,7,NULL,NULL,NULL,9,5.540,1.759
flynnbr01,2017,1,KCR,AL,0,0,1,0,0,0,0,NULL,3,1,0,0,0,NULL,3.86,0,NULL,0,0,8,NULL,1,NULL,NULL,NULL,2,3.160,1.286
foltymi01,2017,1,ATL,NL,10,13,29,28,0,0,0,NULL,169,82,20,59,143,NULL,4.79,2,NULL,10,0,692,NULL,86,NULL,NULL,NULL,154,4.330,1.481
fontwi01,2017,1,LAD,NL,0,0,3,0,0,0,0,NULL,7,7,2,4,3,NULL,17.18,0,NULL,0,0,22,NULL,7,NULL,NULL,NULL,3,11.890,3.000
frankse01,2017,1,CHC,NL,0,1,1,0,0,0,0,NULL,4,2,1,0,2,NULL,9,0,NULL,0,0,9,NULL,2,NULL,NULL,NULL,2,7.660,2.000
freelky01,2017,1,COL,NL,11,11,33,28,0,0,0,NULL,169,71,17,63,107,NULL,4.1,4,NULL,8,2,688,NULL,78,NULL,NULL,NULL,156,4.570,1.487
freemmi01,2017,1,SEA,AL,0,0,1,0,0,0,0,NULL,3,1,0,0,0,NULL,9,0,NULL,0,0,6,NULL,1,NULL,NULL,NULL,1,3.160,3.000
freemsa01,2017,1,ATL,NL,2,0,58,0,0,0,0,NULL,48,17,3,27,59,NULL,2.55,2,NULL,3,0,254,NULL,19,NULL,NULL,NULL,60,3.340,1.250
friedma01,2017,1,ATL,NL,1,1,9,4,0,0,0,NULL,30,11,3,12,22,NULL,3.81,1,NULL,4,0,121,NULL,15,NULL,NULL,NULL,26,4.810,1.615
frierer01,2017,1,TEX,AL,0,1,6,0,0,0,0,NULL,6,4,0,6,5,NULL,5.14,2,NULL,0,0,31,NULL,4,NULL,NULL,NULL,7,4.300,1.714
fryja01,2017,1,CHW,AL,0,0,11,0,0,0,0,NULL,12,8,1,5,3,NULL,10.8,1,NULL,0,0,36,NULL,8,NULL,NULL,NULL,6,6.460,2.550
fulmeca01,2017,1,CHW,AL,3,1,7,5,0,0,0,NULL,16,10,4,13,19,NULL,3.86,0,NULL,2,2,101,NULL,10,NULL,NULL,NULL,23,5.690,1.243
fulmemi01,2017,1,DET,AL,10,12,25,25,1,0,0,NULL,150,70,13,40,114,NULL,3.83,2,NULL,8,1,676,NULL,80,NULL,NULL,NULL,164,3.670,1.154
gallayo01,2017,1,SEA,AL,5,10,28,22,0,0,1,NULL,138,83,24,60,94,NULL,5.72,3,NULL,2,0,578,NULL,84,NULL,NULL,NULL,130,5.530,1.515
gallegi01,2017,1,NYY,AL,0,1,16,0,0,0,0,NULL,21,11,3,5,22,NULL,4.87,1,NULL,0,1,88,NULL,12,NULL,NULL,NULL,20,3.650,1.279
gantjo01,2017,1,STL,NL,0,1,7,2,0,0,0,NULL,17,9,4,10,11,NULL,4.67,1,NULL,1,0,76,NULL,9,NULL,NULL,NULL,17,6.790,1.558
garcija01,2017,1,OAK,AL,4,5,63,0,0,0,16,NULL,58,28,8,22,57,NULL,4.27,1,NULL,6,0,259,NULL,29,NULL,NULL,NULL,59,4.410,1.356
garcija02,2017,1,MIN,AL,1,0,1,1,0,0,0,NULL,8,3,0,3,7,NULL,4.05,0,NULL,0,0,29,NULL,3,NULL,NULL,NULL,6,2.410,1.650
garcija02,2017,2,ATL,NL,4,7,18,18,0,0,0,NULL,108,54,12,41,85,NULL,4.3,4,NULL,1,3,474,NULL,58,NULL,NULL,NULL,113,4.150,1.319
garcija02,2017,3,NYY,AL,0,3,8,8,0,0,0,NULL,41,20,6,20,37,NULL,4.82,1,NULL,0,0,170,NULL,25,NULL,NULL,NULL,37,4.870,1.634
garcija04,2017,1,MIA,NL,1,2,68,0,0,0,0,NULL,47,28,6,17,42,NULL,4.73,0,NULL,4,0,225,NULL,29,NULL,NULL,NULL,53,4.230,1.200
garcilu03,2017,1,PHI,NL,2,5,66,0,0,0,2,NULL,61,21,3,26,60,NULL,2.65,5,NULL,0,0,295,NULL,22,NULL,NULL,NULL,71,3.120,1.220
garcion01,2017,1,KCR,AL,0,1,2,1,0,0,0,NULL,12,9,2,5,2,NULL,13.5,0,NULL,0,0,32,NULL,9,NULL,NULL,NULL,6,9.320,2.833
gardeni01,2017,1,TEX,AL,0,0,12,0,0,0,0,NULL,10,5,1,7,3,NULL,5.63,0,NULL,0,0,40,NULL,8,NULL,NULL,NULL,8,6.660,2.125
garream01,2017,1,CIN,NL,3,8,16,14,0,0,0,NULL,74,58,23,40,63,NULL,7.39,2,NULL,2,0,321,NULL,60,NULL,NULL,NULL,70,7.390,1.613
gartory01,2017,1,SEA,AL,0,0,13,0,0,0,0,NULL,5,2,1,1,7,NULL,1.54,0,NULL,0,0,42,NULL,2,NULL,NULL,NULL,11,3.330,0.514
gartory01,2017,2,TBR,AL,0,1,7,0,0,0,0,NULL,13,10,3,5,9,NULL,8.71,0,NULL,0,0,48,NULL,10,NULL,NULL,NULL,10,6.640,1.742
garzama01,2017,1,MIL,NL,6,9,24,22,0,0,0,NULL,121,63,17,45,79,NULL,4.94,4,NULL,1,0,504,NULL,72,NULL,NULL,NULL,114,4.910,1.448
gausmke01,2017,1,BAL,AL,11,12,34,34,0,0,0,NULL,208,97,29,71,179,NULL,4.68,0,NULL,5,1,816,NULL,99,NULL,NULL,NULL,186,4.480,1.495
gavigsa01,2017,1,KCR,AL,1,0,4,2,0,0,0,NULL,13,4,1,5,9,NULL,3,0,NULL,1,0,54,NULL,4,NULL,NULL,NULL,12,4.240,1.500
gavigsa01,2017,2,SEA,AL,3,5,12,11,0,0,0,NULL,63,32,15,21,40,NULL,4.62,1,NULL,2,2,259,NULL,37,NULL,NULL,NULL,62,6.110,1.348
gearrco01,2017,1,SFG,NL,4,3,68,0,0,0,0,NULL,50,15,4,35,64,NULL,1.99,4,NULL,7,0,285,NULL,16,NULL,NULL,NULL,68,3.890,1.250
geedi01,2017,1,MIN,AL,3,2,14,3,0,0,1,NULL,37,13,4,9,31,NULL,3.22,0,NULL,2,0,151,NULL,14,NULL,NULL,NULL,36,3.790,1.266
geedi01,2017,2,TEX,AL,0,0,4,1,0,0,0,NULL,17,6,4,6,10,NULL,4.15,0,NULL,2,0,61,NULL,10,NULL,NULL,NULL,13,7.470,1.769
gennesc01,2017,1,CIN,NL,0,0,1,0,0,0,0,NULL,2,2,1,1,0,NULL,18,0,NULL,1,0,7,NULL,2,NULL,NULL,NULL,1,22.160,3.000
germado01,2017,1,NYY,AL,0,1,7,0,0,0,0,NULL,11,5,1,9,18,NULL,3.14,0,NULL,0,0,62,NULL,6,NULL,NULL,NULL,14,3.440,1.395
gibsoky01,2017,1,MIN,AL,12,10,29,29,0,0,0,NULL,182,89,24,60,121,NULL,5.07,0,NULL,6,0,693,NULL,93,NULL,NULL,NULL,158,4.850,1.532
gileske01,2017,1,HOU,AL,1,3,63,0,0,0,34,NULL,44,16,4,21,83,NULL,2.3,0,NULL,1,0,247,NULL,16,NULL,NULL,NULL,62,2.390,1.037
gilmase01,2017,1,NYM,NL,0,0,2,0,0,0,0,NULL,8,5,2,1,4,NULL,13.5,0,NULL,0,0,19,NULL,5,NULL,NULL,NULL,3,9.460,2.700
gimench01,2017,1,MIN,AL,0,0,6,0,0,0,0,NULL,7,4,1,0,0,NULL,7.2,0,NULL,0,0,22,NULL,4,NULL,NULL,NULL,5,5.760,1.400
giolilu01,2017,1,CHW,AL,3,3,7,7,0,0,0,NULL,31,12,8,12,34,NULL,2.38,0,NULL,3,0,179,NULL,14,NULL,NULL,NULL,45,4.940,0.949
givenmy01,2017,1,BAL,AL,8,1,69,0,0,0,0,NULL,57,24,10,25,88,NULL,2.75,1,NULL,5,0,315,NULL,24,NULL,NULL,NULL,78,3.720,1.042
glasnty01,2017,1,PIT,NL,2,7,15,13,0,0,0,NULL,81,53,13,44,56,NULL,7.69,2,NULL,2,0,305,NULL,61,NULL,NULL,NULL,62,6.300,2.016
gloveko01,2017,1,WSN,NL,0,1,23,0,0,0,8,NULL,20,11,1,4,17,NULL,5.12,0,NULL,0,0,80,NULL,11,NULL,NULL,NULL,19,2.690,1.241
godleza01,2017,1,ARI,NL,8,9,26,25,0,0,0,NULL,124,58,15,53,165,NULL,3.37,2,NULL,5,0,627,NULL,61,NULL,NULL,NULL,155,3.410,1.142
goedder01,2017,1,NYM,NL,0,1,33,0,0,0,0,NULL,28,17,8,11,33,NULL,5.28,0,NULL,0,0,122,NULL,17,NULL,NULL,NULL,29,5.610,1.345
goforda01,2017,1,MIL,NL,0,0,1,0,0,0,0,NULL,0,0,0,1,0,NULL,0,0,NULL,0,0,4,NULL,0,NULL,NULL,NULL,1,6.160,1.000
goharlu01,2017,1,ATL,NL,1,3,5,5,0,0,0,NULL,32,16,2,8,31,NULL,4.91,0,NULL,0,0,123,NULL,17,NULL,NULL,NULL,29,2.750,1.364
goldbbr01,2017,1,CHW,AL,0,0,11,0,0,0,0,NULL,14,11,2,14,3,NULL,8.25,0,NULL,2,0,62,NULL,11,NULL,NULL,NULL,12,8.820,2.333
gomezje01,2017,1,PHI,NL,3,2,18,0,0,0,2,NULL,31,18,7,7,21,NULL,7.25,2,NULL,2,0,100,NULL,19,NULL,NULL,NULL,22,6.560,1.701
gomezro01,2017,1,SFG,NL,0,0,4,0,0,0,0,NULL,9,5,0,1,6,NULL,8.44,0,NULL,0,0,26,NULL,5,NULL,NULL,NULL,5,1.470,1.875
gonzagi01,2017,1,WSN,NL,15,9,32,32,0,0,0,NULL,158,66,21,79,188,NULL,2.96,5,NULL,7,0,827,NULL,69,NULL,NULL,NULL,201,3.930,1.179
gonzama02,2017,1,SEA,AL,1,1,10,7,0,0,0,NULL,53,22,5,11,30,NULL,5.4,0,NULL,1,0,169,NULL,22,NULL,NULL,NULL,36,4.280,1.745
gonzama02,2017,2,STL,NL,0,0,1,1,0,0,0,NULL,6,5,3,0,2,NULL,13.5,0,NULL,0,0,16,NULL,5,NULL,NULL,NULL,3,13.660,1.800
gonzami03,2017,1,CHW,AL,7,10,22,22,0,0,0,NULL,145,64,16,47,85,NULL,4.31,2,NULL,4,0,588,NULL,72,NULL,NULL,NULL,133,4.590,1.436
gonzami03,2017,2,TEX,AL,1,3,5,5,0,0,0,NULL,22,16,6,8,15,NULL,6.45,0,NULL,2,0,96,NULL,16,NULL,NULL,NULL,22,6.650,1.343
goodyni01,2017,1,CLE,AL,1,2,56,0,0,0,0,NULL,39,17,7,20,72,NULL,2.8,2,NULL,3,0,221,NULL,20,NULL,NULL,NULL,54,3.450,1.079
gosseda01,2017,1,OAK,AL,4,11,18,18,0,0,0,NULL,116,62,21,31,72,NULL,6.11,0,NULL,0,0,414,NULL,67,NULL,NULL,NULL,91,5.590,1.609
gotttr01,2017,1,WSN,NL,1,0,4,0,0,0,0,NULL,11,10,1,3,3,NULL,30,1,NULL,0,0,23,NULL,10,NULL,NULL,NULL,3,8.490,4.667
gracema02,2017,1,WSN,NL,1,0,40,1,0,0,2,NULL,50,24,3,18,31,NULL,4.32,4,NULL,3,0,215,NULL,25,NULL,NULL,NULL,50,3.960,1.360
graveke01,2017,1,OAK,AL,6,4,19,19,0,0,0,NULL,114,49,12,32,70,NULL,4.19,1,NULL,4,0,444,NULL,50,NULL,NULL,NULL,105,4.340,1.386
grayjo02,2017,1,COL,NL,10,4,20,20,0,0,0,NULL,113,45,10,30,112,NULL,3.67,0,NULL,2,1,461,NULL,47,NULL,NULL,NULL,110,3.180,1.296
